,lr_coef,rf_importance
RNF13,-0.000776893810671869,0.0
DBT,0.0009087798331311222,0.0
EIF3I,-0.001273335658668971,0.0
EIF3G,0.004750004806156295,0.006156236652095146
PSMB9,0.0017334914491125496,0.0
AQP3,0.00014467635075819343,0.0
PLOD3,0.002595286318413013,0.0
SRSF7,-0.0029086039209012993,0.0
NDUFV1,0.003172686820511086,0.0025634392388739317
BCLAF1,-0.00488780745802027,0.0003513677880432363
SNRPB,0.001728332361393672,0.0
SF3B5,-0.0005893436315841409,0.0
TMED5,0.00017567154223139864,0.0
SNRNP70,-0.0015386828276061002,0.0
GPX4,0.0033811847714917366,0.0
MBNL1,0.001489455869796002,0.0
RGS1,-0.003300209433469901,0.0003949635583348127
TPP1,-0.0014610200631446906,0.0
NIPA2,0.002056968747952993,0.0
ATP6V0B,0.0022625547013789154,0.0
CAPNS1,0.0012889942785442698,0.0
ATP5I,0.002050823154069846,0.0
GSTP1,0.0013161027473463528,0.0
SHMT2,-0.0004379687346910104,0.0
TCF4,-0.0008652295181171358,0.0
YWHAE,6.371065867042246e-05,0.0
C11orf58,0.0003363405855381801,0.0
ATP6V1F,8.631414501342522e-05,0.0
BUB3,0.0006588330343431631,0.0
SRM,-0.004892549735272305,0.0
FAM3C,-0.0018280839339115346,0.0
WAS,-0.0013357287559683795,0.0
ANXA5,0.001021718784336837,0.0
SEC13,-0.0006343828976419402,0.0
LMAN2,0.0014660138238398054,0.0
SEPT9,-0.00112520583099173,0.0
B4GALT3,-0.0010046035001035256,0.0
LRRFIP1,-0.0007925167944268622,0.0
IL6ST,-0.0005665691995835274,0.0
SERINC3,-0.0015617358621985336,0.0
TMEM208,0.0010210318451707343,0.0
FLOT1,0.002895558044274131,0.0
TMEM214,-0.001677597723862624,0.0
IFNAR2,-0.0008805909770605042,0.0
MAN2B1,-0.00047297465517686803,0.0
UBA1,-0.0021383556416110718,0.0
TRAM2,-0.003652399640411999,0.0009142187166836112
IFITM2,-3.228638713656958e-05,0.0
WAC,-0.0025195752228396656,0.0
ENSA,0.0015521136333557267,0.0
LOC101928830,0.0010030921647139154,0.0
NDUFB11,0.002690515657730427,0.0
SLC25A16,-0.002291550269026019,0.0
LAX1,-0.0011543243152700386,0.0
MAN1A2,-0.0026618256265102526,0.0
RAC1,-0.0011735960314551606,0.0
NUCB2,-0.00180382999971649,0.0
LOC101927673,-0.00304027686212626,0.0
VKORC1,-0.0015529043100330634,0.0
GGA1,-7.32404928229448e-05,0.0
TFG,-0.0008581411230253559,0.0003733058843712472
POMP,-0.001429951079743671,0.0
CNOT7,0.002002255327735142,0.0
PPP1R15A,-0.0018930462653676315,0.0
LOC101060275,0.0008929114207633008,0.0
DUSP22,0.002884173352946183,0.0
ADPGK,0.00013005980586558522,0.0
CLIC4,-0.001277963949009043,0.0
TMEM109,9.427371829232938e-05,0.0
RTN4,0.0014115268936687017,0.0
NOL7,-0.001703236072839362,0.0
NPIPA1,-0.0031793020087523124,0.0
PNRC1,-0.002440594519875723,0.0
POLR2J,0.003882786267197694,0.0
MKNK2,0.005245807613231383,0.0
SARS,7.827895764812243e-05,0.0
FNDC3A,-0.0024970157014961476,0.0
NDUFB8,0.0046836502634845225,0.0004528559249786871
RSL24D1,0.003184100479688358,0.0
RAN,0.0021774231363402403,0.0
SHC1,-0.0004079236844081104,0.0
ARHGEF2,0.006080344141627306,0.0
ATP5D,0.0026071524392691824,0.008781785726343595
DSTN,-0.0014114256912134144,0.0
ARPP19,0.0002551032705633756,0.0
MGST3,0.0017359126836295159,0.0
DUT,0.003221588965292605,0.0
PDE4B,-0.00046445934782534174,0.0
CLINT1,-0.0004273784152128516,0.0
MORF4L1,-7.194169605186855e-06,0.0
NFE2L1,-1.72761528469675e-05,0.0
SNRPE,0.0031919474582881666,0.0028330278607318453
REXO2,0.0015280552271984458,0.0
TECR,0.0005349909765457431,0.0
SRSF6,0.00037229645274488665,0.0
PSMA7,0.002614296687796203,0.0
PRDX2,0.002684964326811934,0.0
TIMM8B,0.0025366637277426263,0.0
POM121,0.00013067900806625423,0.0
BST2,0.0028631658717979953,0.0
CTDSP2,9.980637782295014e-05,0.0
CKAP2,-0.003818195211795997,0.006821807668828779
CHST15,-0.0009023914359123292,0.0
SLC35E2,-0.0015608096891368886,0.0
SH2B2,0.0020767092985112976,0.0
NDUFA3,0.005467951872507175,0.003541299408088313
SAP18,-0.0007693579198718383,0.0
H2BFS,0.0014912397663522272,5.448028673835134e-05
PPP1R11,-0.0009839052901647993,0.0
CD46,0.0005672238235545358,0.0
TCF25,-0.003714110919304012,0.0
TOMM20,0.0028754154559544284,0.0015363733414671345
COX7B,0.0029576104276775174,0.0
MARCH6,-0.0038724699579948136,0.0
GS1-111G14.1,0.00482167294963491,0.00023399116245387166
SLC25A36,-0.003873592418434889,0.0
DNASE2,0.0006049933142131097,0.0
NDUFB1,0.0034606963756478124,0.0
NGLY1,-0.003154996041352679,0.0005284483864692711
PAPSS1,-0.0005440027540086382,0.0
TUBB4B,0.0008265107898105632,0.0
SRP19,-2.748288595964063e-05,0.0
EVI2A,0.0017972887078158532,0.0
CAPZA1,-0.00042812618380491327,0.0
MRPL3,0.00046158700151182973,0.0
PSMC2,7.67172177492296e-05,0.0
PLCG2,-0.0016669205811374512,0.0
IMPDH2,0.0012509362384342027,0.0
PSMB2,0.00016336604411539398,0.0
MZT2A,0.001877794819729981,0.0005363907087552113
PSMD6,-0.0014626909895096765,0.0
CCT3,0.0016740322370402147,0.0
COX7A2L,0.002733309201244813,0.0
KRT10,-0.003878380676257092,0.001714893860122772
ATP2A3,0.0009514713914764806,0.0
CAPRIN1,-0.0017230156991990637,0.0
IGLJ3,-0.004509945540082405,0.010956269450885485
TNFAIP3,-0.0023117003288401165,0.0
PIGP,-0.00012035878317851462,0.0
TMSB4X,-0.0014393265911684329,0.0002892361111111111
XRCC5,-0.0019194030515176756,0.0
TOP1,-0.0020302919436416605,0.0001991809991809992
H2AFV,0.0005117240360241696,0.0
PARP1,0.0007063418451030293,0.0
LGALS1,0.0011787468454434581,0.0
IL16,-0.0008972508835077778,0.0
C19orf60,0.001829718571534572,0.0
PPT1,-0.0005386762448348216,0.0
FBXW7,0.0002469889450764148,0.0
NRD1,-0.0036293203505189577,0.0
GSTO1,0.0016634818649460936,5.193881673881664e-05
UBE2L6,0.002130441617870594,0.0
RAPGEF2,-0.001000138005118929,0.0
PTBP1,0.0017923630706642507,0.0
HIST1H2BD,-0.0006906498928233208,0.0
PREB,-0.0015415861686053235,0.0
FIS1,0.000226006634380667,0.0
RBPJ,0.0009396583598745389,0.0
SCAMP5,0.0011311301900596017,0.0
USP7,-0.001273820791814009,0.0
UGP2,-0.001073017710508917,0.0
CSNK2B,0.0015631383317920486,0.0
CSNK1A1,0.0010814516940987077,0.0
UBE2D2,0.0018509025296555908,0.0
EPRS,0.0026871952480301115,0.0
ARID1A,-0.0008367163260309348,0.0
AGPAT1,-0.00030893170165746095,0.0
IFNGR2,0.0016160897965681823,0.0
NDUFV2,0.0011142650857304266,0.0
NDUFC1,0.0026777158013213103,0.0
SEPT7,-0.0014324020917164163,0.0
SDHAP1,-0.0028379938565217455,0.0
UBE2G1,0.00030584445467761744,0.0
CYTIP,0.0006144546845465509,0.0
GNL3,-0.00272457364380824,0.0003280219151053916
LMO4,-0.0012048021008614282,0.0
GNB1,-0.0005268800940323299,0.0
SLC35B1,-0.0010082020272328106,0.0
PFN1,0.003128915939789157,0.0
ARL6IP5,0.00032749020679377947,0.0
ALG8,0.003769663044770504,0.0012272277926846493
PTTG1IP,-0.0001946417570344119,0.0
KPNB1,0.0012095207922578116,0.0
HBA1,-0.0005281095107600931,0.0
NCOA4,-0.001900080326695136,0.0
SERBP1,-0.0025937568917161103,0.0
EIF3A,-0.0009519376913535801,0.0
HIST2H2BE,-0.0008360542671219132,0.0
RELA,0.0008015990720061753,0.0
LIPA,-0.0024815624708466374,0.0
PSMB7,0.002752304813087134,0.0
NDUFA13,0.003568284821947203,0.0
CHP1,0.0014543872810402407,0.0
UBXN4,-0.0010611029952525184,0.0
STAT1,0.0014541366858958225,0.0
PRDM1,-0.0012865582061413593,0.0
YTHDC1,-0.0027020348117998035,0.0004974952228476991
SCAMP2,0.001862326715472927,0.0
ACTR2,-0.0011523285039870905,0.0
BCAP31,0.0030904039869840195,0.0003756289424860854
U2AF1,0.00011739815197813406,0.0
MLEC,0.0007221014976076985,0.0
STRAP,0.0015609259560656358,0.0
ADIPOR1,-0.0016937552482817844,0.0
TSPAN13,-0.0007950218245991986,0.0
ANP32A,0.00010639028067569206,0.0
EGR1,-0.0027748072695561914,0.0
MVK,-0.001287063852422785,0.0
PAX8,0.0002959142035139998,0.0
CSTB,0.0003872943163422463,0.0
LAP3,4.1762315743424784e-05,0.0
CELF2,-0.0011466407437542615,0.0
SEC63,-0.0018190720645872623,0.0
FAM65A,-0.001708271973799847,0.0
NBPF1,-0.0016674842779089581,0.0
SERINC1,-0.002047804997302504,0.0
COPB2,-0.0016900446259537725,0.0
RBBP4,-0.0011030808519239485,0.0
DDIT4,0.00022004763489201588,0.0
NDUFS3,0.0024855871524314998,0.0
BAG6,-0.00032043704272409994,0.0
RAD17,-0.004794988308423084,5.194805194805191e-05
LAMP2,-0.0017209143143050532,0.0
HNRNPM,0.002137261442634752,0.0
PUM2,-0.003160979165399617,0.0
AKR1A1,-0.0027973445656835796,0.0
NUCB1,0.0019103783723693677,0.00046005787161076
EIF3B,0.0025504622010432063,0.0
PSMC1,-0.002316160157489793,0.0
CCZ1,-0.0023427804663414577,0.0
NCOA3,0.0005286409873639888,0.0
NDUFS2,-0.0011215733804453142,0.0
GABARAPL2,-0.0011794234307121937,0.0
HSD17B8,-0.002794428211110226,0.0
CTBP1,0.0017345745781645933,0.0
NDUFA2,0.0050647578382798245,0.007178548861447797
RNPS1,-0.004426072482726582,0.0
TCEB2,0.004612708377379046,0.0
ACO2,-0.002014081213332299,0.0
CERS2,0.0025824240194597227,0.0
CALU,-0.0017605652584311324,0.0
UBE2I,-0.003195295278013099,0.0
VDAC3,-0.0006430466196767401,0.0
FAM69A,0.0002634548545421365,0.0
MBD2,-0.001430517240378028,0.0
SH3GLB1,-0.003883505235793505,0.0
SEP15,-6.18644676571069e-05,0.0
PTK2B,0.00128561709850632,0.0
STK24,-0.0019741051962740715,0.0002702222222222222
SUMO3,-0.00030926729051330905,0.0
BSG,0.001259307777975131,0.0
TMX2,0.0002814489049667294,0.0
CEBPB,-0.00014602788729784806,0.0
ADRBK1,-0.003492742947155274,0.0
CS,-0.0017919418452046504,0.0
KCMF1,-0.001740790347105538,0.0
P4HTM,0.0013402557295817692,0.0
CST3,-0.0018297665807738056,0.0
F8A1,0.0001291705251998862,0.0
ACAT1,-0.0006774825700393891,0.0
COX7A2P2,0.0007517599251740097,0.0
SPAG7,2.512431831070272e-05,0.0
KDELR1,-0.0007867481819247509,0.0
FBXO7,7.385566100808212e-05,0.0
GPI,0.0012180433070935212,0.0
DDB1,7.666555929578208e-05,0.0
SLC7A1,0.00013592507903720163,0.0
TUBA4A,0.0026696838415694872,0.0
FAM60A,-0.0007391973118175534,0.0
HSPA9,0.0025373174486069947,0.0
ARCN1,0.0010042446680060529,0.0
ITGA4,0.0022858098067901574,0.0
CCNG1,0.0026632521657152172,0.0
CACNG4,-0.00347275803055843,0.0
USP14,-0.0006931740657821694,0.0
GPX1,0.00010103767173844543,0.0
UQCRC2,0.00017176200728149304,0.0
MX1,0.001026891470525512,0.0
HNRNPAB,0.0016035711733156514,0.0
TMEM161A,-0.0009203166453919415,0.0
UBL5,0.0020868129339517683,0.0
LY96,-0.0012703560709725044,0.0
MGAT2,-0.0035076760020022425,0.0
MSN,0.001352268301968676,0.0
GM2A,-0.0013761611952004234,0.0
MXI1,0.0014872104373837803,0.0
UBE2D4,-0.001308831483146687,0.0
TEX261,-0.0016176217384061794,0.0
HDGF,-0.00029256969117633596,0.0
HNRNPL,0.0015145591772648928,0.0
CHST12,-0.0008014983165988726,0.0
EMC3,0.0013459468924464128,0.0
SRSF8,-0.0017473035984199858,0.0
NDUFB6,0.00161616311874235,0.0004081010776662949
PTDSS1,-0.00027200452356151896,0.0
ORMDL2,0.0015318299900803599,0.0
DCTN3,0.0014614540649003898,0.0
MDFIC,-0.00029080771903385093,0.0
HIST1H2AC,0.0026449372920385058,0.0
UBE2L3,0.00043254802901483084,0.0
FASTK,-0.00269901721959885,0.0
PTPN6,0.003493263473537696,0.0
AL928768.3,-0.0019038287439793245,0.0
CLTA,-0.0013047502128864358,0.0
TOR3A,0.0018986710364697229,0.0
CTSO,0.004207237135886246,0.0
TNS3,0.00011562925187171465,0.0
RAB6A,-0.0014525508741407677,0.0
HSPA13,5.8070112453375616e-05,0.0
ARPC5,-0.002443416295947476,0.00045008000787990284
RBM47,-0.001872493254143261,0.0
MAPRE1,-0.0007739389898157973,0.0
COPS6,0.002095554432234564,0.0
GTF2I,-0.0009113232319135287,0.0
CTC-425F1.4,0.003105769523016254,0.0
SLC38A1,0.0016593580687726977,0.00024244744313650413
TPR,-0.0009551050850463369,0.0
LOC101928747,0.003241326745053038,0.0
SGSM2,-0.0003772893125400517,0.0
RBBP7,-3.972968007763719e-05,0.0
NSUN5,-0.0009622346732624958,0.0
EIF3M,0.002028688375708762,0.0
GYG1,0.0017298094665649155,0.0
NANS,-0.0006983555079545995,0.0
LOC399491,-0.0016366402304009665,0.0
WNT6,0.0012702984427645705,0.0
FAM134C,-0.00020146033084958,0.0
ZFAND6,0.0022613521876344855,0.0
SEC23B,-0.002014647835818835,0.0
EZR,0.0005179005623774038,0.0
CBX3,0.0016385607146878498,0.0
GLB1,0.0033680996845106546,0.0
AMZ2,0.0012302442220192575,0.0
FAM96B,-0.0011337301145751446,0.0
TMBIM4,0.0042432419817880805,0.0
DDX11,0.002069348520645388,0.0
CHPF2,-0.0030930973406229248,0.0
ST6GALNAC4,-0.002619550724132346,0.0
HNRNPR,0.0009222848361845979,0.0
KANK1,0.002857574832496423,0.0
GADD45A,0.004546931887718074,0.0015074959051340725
CDIPT,0.004711276111488364,0.0
NEDD8,0.002059103261734576,0.0
SPSB3,0.0004913860183724762,0.0
NENF,0.000968173261084874,0.0
DAP,0.0011584982047137507,0.0
PKM,0.0005702098101372262,0.0
WARS,0.0026463166242039885,0.0
EIF4A3,-0.00341718799572882,0.0
CYB5R3,-0.001692439409436991,0.0
ARHGDIB,-0.00014736942895215497,0.0
ARMCX6,-0.0015172540701114592,0.0
PARP6,0.0010817240743466526,0.0
PSMG2,-0.0003097218862541876,0.0
HMCES,0.00015658809505816572,0.0
ADI1,0.001820704465420863,0.0
ABHD17A,0.005760988640781961,0.0016573268921095008
MGAT1,-0.0017042153256964796,0.0
FAM89B,-0.0009703037382818249,0.0
MIR4784,0.001344763866061197,0.0
KDM2A,-0.00013856245540315784,0.0
GOLGB1,-0.0031422455338819674,0.0
TUG1,-0.002370305967508601,0.0
METTL9,0.0020078296969133725,0.0
ARL5A,-0.0020708179126356203,0.0
MFSD1,-0.0019218829520573197,0.0
ABHD14A,-0.0011108960203154504,0.0005161985522977926
YIF1A,-3.401287044816617e-05,0.0
ATP1B3,0.0009922411671871095,0.0
COX17,0.00272784572003885,0.0
CSRP1,0.0023812112754167513,0.0
MRPL24,0.0018324003778483926,0.0
ISG15,0.0020225696930468965,0.0
MAP2K2,0.0043019679292983695,0.0
TMEM248,0.001475661662241877,0.0
TCF3,0.004543739565282992,0.0017449006364158577
PPP2CA,0.0007225189081132473,0.0
TRIM28,0.002719623310120028,0.0
CNN2,0.007039778677342243,0.001429264982541069
CHD4,0.00012419691539229948,0.0
ZBTB20,0.002476353728112087,0.0
DDX39A,0.00038711509734895506,0.0
LITAF,-0.0006220209787430524,0.0
ARF6,0.0027607230101360804,0.0
SEMA4A,-0.0018877163023038523,0.0
RAB11A,4.578560572534986e-06,0.0
NDUFB5,0.0012125405566701301,0.0
SNRPG,0.002845542202210569,0.0
TGOLN2,-0.00018754614980609203,0.0
BAG1,0.00337436920944032,0.0
ADAM10,0.001518222663716109,0.0
ERGIC2,-0.000371777329772818,0.0
AK6,0.0018654358799660904,0.0
EIF1AX,-0.0024344693837072538,0.0
AKR1B1,0.00027676132487243515,0.0
NDUFB3,-0.0004813432046600263,0.0
AP2S1,-0.00019664890225955147,0.0
AHNAK,-0.0005930444791147438,0.0
TMEM123,0.0010370131932690956,0.0
PTTG1,0.0005453954152233397,0.0
IFI16,0.0012149866014272914,0.0
DDX18,0.0007487384933001843,0.0
SSBP1,0.0010495690839560856,0.0
PLSCR3,0.0011957981993659587,0.0
POP5,-0.0006479513842891717,0.0
UBE2Q1,0.0019233349271601792,0.0
MYL12B,-0.000786647469542503,0.0
AURKAIP1,-8.672143330772928e-05,0.0
HNRNPA3,0.0013134005241080618,0.0
BSCL2,-0.0005213775952575664,0.0
PITPNB,-0.0033291173145212085,0.0
ELAVL1,0.0026767824373593956,0.0
CD40,-0.0006506608054240511,0.0
CSK,0.0032623902603157334,0.0
PAPOLA,-0.001422809139790102,0.0
CDKN1A,0.003527010120070087,0.0
TMX1,-0.0011010933823305217,0.0
KHDRBS1,0.0039821249351806795,0.0
RNH1,-0.0005199737841436134,0.0
ZMYND11,0.0026162057566013427,0.0
COPZ1,0.0017461903136308746,0.0
CDK4,0.0001589487219341825,0.0
KDELR3,-0.0026608001492757875,0.0
SMIM7,0.0008770853082348471,0.0
SEPP1,-0.002488405434068894,0.0
CERK,0.0001597979962025267,0.0
UBE2N,0.0006479237127048849,0.0
BANF1,0.0025842491387460284,7.037037037037036e-05
NUDC,0.0014106720760997868,0.0
SRSF1,-0.002452941117475699,0.0
ELL2,-0.0016920783410032012,0.0
PSMA4,0.0034786953869475087,0.0
QPCT,-0.0004781180146306514,0.0
GLS,-0.003257787044482709,0.0
EID1,0.0014621880661696786,0.0
CDKN1B,-0.0018592275096901247,0.0
APEX1,0.0006755477874760058,5.275945852134669e-05
BRD4,0.0017611140499017566,0.0
GSTK1,0.001527894748001333,0.0
HIST1H4A,-0.0008212155373463497,0.0
CTSB,-0.0019813066020190244,0.0
TNPO1,-0.0003607251841761434,0.0
SF1,2.6159243397793177e-05,5.3370786516853944e-05
ANXA6,-0.0018298999949408399,0.0
HAUS2,0.0016129317209666275,0.0
TAF7,0.0013736862209628355,0.0
NAA60,-0.002511668117649939,0.0
PSMA3,-0.0027442333919852117,0.0
C11orf24,-0.0015527723426629703,0.0
ANXA7,0.0011630513105166647,0.0
JAK1,-0.0004167962607591519,5.190957190957199e-05
CGGBP1,-0.001071219348136624,0.0
TBC1D9B,0.0024949216589911583,0.0
NKTR,-0.0008726748902859442,0.0
MYD88,-9.242666738904949e-05,0.0
FBXO9,-0.0014170975112276804,0.00018873561880371727
PRKAR1A,1.68610963664121e-05,0.0
PSAT1,0.0007361476699426979,0.0
YY1,-0.003091252933690339,0.0
PSMC5,0.002766040474195495,0.0
LAMTOR5,0.0011007668531079296,0.0
S100A6,0.0004001929934106958,0.0
TMEM189,-0.00044372110846277685,0.0
KLHDC2,-0.004236987932968198,0.0
CD79A,-0.0025881440693552786,0.0
IRF1,-0.002161420743931774,0.0
MBD4,0.0005076325536820281,0.0
TM9SF4,0.0021827394503153913,0.0
RYBP,-0.0011954190916267037,0.0
KTN1,0.0007565696114130244,0.0
AIP,0.0023382571777926823,0.0
ZMPSTE24,-1.709786051841426e-05,0.0
ZC3H15,0.002026221363586293,0.0
GDI1,0.001840442191274649,0.0
FAM162A,0.001993230074635411,0.0
DHRS7,0.0004760114191598679,0.0
PDCD6IP,-0.0015055071826624833,0.0
EFCAB14,0.002074265033288264,0.0
SLC1A5,0.0019532333073601425,0.0
ACP1,0.0015129270498311835,0.0
VPS35,-0.0011680291116004618,0.0
RAB3GAP1,-0.0033986627744260487,0.0
OXA1L,-0.001983281137333366,0.0
FUS,0.0016999532750399547,0.0
CAT,-0.004484738245118012,0.0
MRPL49,0.0001508830670406063,0.0
NDUFS6,0.0014012389821820032,0.0
TMEM30A,-0.0014125574451875585,0.0
NSUN5P1,-0.0020967133136033773,0.0
CDC5L,0.0011433646360685245,0.0
H2AFY,-0.0042080174283416795,0.0
FICD,0.0002922439896713247,0.0
ADD3,-0.0019546398931518513,0.0
CHPF,-0.0034109425768820718,0.0
GNG7,8.381442870062258e-06,0.0
PNO1,0.0028074592834940624,0.0
PLAC8,-0.0005874645336383351,0.0
WIPI2,0.000699552106245034,0.0
PSMD2,0.003791308610976766,0.0
COA3,-9.114224028670971e-05,0.0
JMJD7-PLA2G4B,-0.00017262668121278016,0.0
ITFG1,-0.0024185394523364274,0.0001027027027027026
LMF2,-0.003687906159307434,0.0
MRPL57,0.00015436701006863964,0.0
CNIH1,0.0026722880493963105,0.0
CPT1A,-0.0034908479955923677,0.0
ARAF,0.0005536581863568757,0.0
PPP1CA,0.0013311475272348612,0.0
DTX2P1-UPK3BP1-PMS2P11,-0.000657577869191918,0.0
MIR4680,-0.0021686621664805416,0.0
ADM,0.0017495849125726945,0.0
ECH1,0.000706311437369036,0.0
CNOT1,0.001281860498989719,0.0
POLR2G,0.002563671550208267,0.0
CELF1,0.000717139193233471,0.0
GALNT2,0.0025874735503762843,0.0
NEU1,-0.003252007179498835,0.0
FRZB,0.0017497154501763387,0.0
P2RX5,0.0008038259694933098,0.0
GPAA1,-0.00048214564721860034,0.0
SLAMF1,-0.0012425619854013231,0.0
ESD,0.0005659523855670025,0.0
CDC42SE1,0.0036685893278182616,0.0
BTN3A1,0.0014751533244091559,0.0
SRRT,-0.002944969247555064,0.0
ATP6V0D1,-0.003392795476825845,0.0
RAD23A,0.003508294887066128,0.0
TNFRSF13B,0.000304017838937583,0.0
SPG21,-0.0008486684565528675,0.0
MIR4691,0.0013540230697659248,0.0
RHOG,-0.0008615415456718691,0.0
ENTPD4,-7.441498128186089e-05,0.0
STUB1,-0.0015891617929615245,0.0
CASP1,0.0019871649817368897,0.0
PIH1D1,-0.00011986928067757088,0.0
SUPT5H,0.004113650400352084,0.0
HDDC2,-0.0006929687622618999,0.0
ATP6V1A,9.625792510416647e-05,0.0
FAM117A,-0.001544966199006235,8.396464646464646e-05
S100A8,-0.0031859173864796212,0.001448786928611336
RSRC2,-0.003292800095436178,0.0
GOLGA8A,-0.00230002140296844,0.0
CUEDC2,0.0015318885897588296,0.0
WDR6,0.0007841839083936956,0.0
OLA1,-0.0004883837665595838,0.0
ILF2,0.0007578686926351561,5.275945852134669e-05
APLP2,-0.002344506756497084,0.0
PRPF40A,-0.004168458987900126,0.0
LOC101929240,-0.0015197772023032565,0.0
RTN3,0.002290804527827516,0.0
CLPTM1,-0.00016978983105989863,0.0
PSMD4,0.00471080849331654,0.0015055019928969507
ATG13,0.0015374349258038638,0.0
TM9SF1,-0.0010678529901992442,0.0
YARS,0.0005686440665073343,0.0
CTDNEP1,-4.5547371421224075e-05,0.0
IRF9,-0.001953994499553433,0.0
YME1L1,-0.0035209988056163957,0.0002455632716049384
FER1L4,-0.0038422982281346683,0.0
MSL1,-0.002573300311013352,0.0
MPRIP,0.0014803615284622034,0.0
TCTN3,0.0017281206781230988,0.0
NDUFA10,-0.002762843038008563,0.0
SCAMP3,0.0017214526936262626,0.0
NMRK1,0.0011223849691216973,0.0
PRPS1,0.001191019690044139,0.0
MMP24-AS1,-0.001211611674998955,0.0
CALCOCO1,-0.0026358846577573657,0.0
CUL3,-0.0053740963147676174,0.0002478799739073711
TRAP1,-0.0003606285972088008,0.0
SHFM1,0.002139987129845783,0.0
SNORA29,-0.0016247143405402043,0.0
PTPN2,-0.00015953441433982815,0.0
BOLA2,0.000793713339651966,0.0
ADRM1,0.0016308562903233127,0.0
AUP1,0.0017108878576618468,0.0
GUK1,0.0004988937364073999,0.0
ARL6IP4,0.0026323137782695415,0.0
IRF3,0.0019833123563478276,0.0
SLC9A3R1,0.0015133517514465094,0.0
STT3A,0.002875179588280945,5.244996549344371e-05
SEC24A,-0.0005431928970343253,0.0
ARPC1A,0.0014669175446295115,0.0
DDX24,0.0008571608698926929,0.0
LYPLA2,-0.0027654161055107904,0.0
G6PC3,0.003133145268987128,0.0013487455607744305
PDXK,-0.0009609273118730592,0.0
EIF5B,-0.0011908401175601193,0.0
ENGASE,-0.00042625974147322723,0.0
GPSM3,-0.0034762125857405552,0.0
UBE2Z,-0.0012007011135414792,0.0
EIF1B,0.0024338984265721616,0.0
SFPQ,-0.0009395214026227413,0.0
ZMIZ2,-0.0016427107173987835,0.0
FDX1,4.987679299166e-05,0.0
RBM5,-0.003941386762495798,0.0
KAT6A,-0.00253597157162547,0.0
EDEM2,-0.0008679003794751215,0.0
ASXL2,-0.0024780940894468476,0.0
PIGT,0.004097202760529751,0.0
LSM5,0.0013218170495461216,0.0
NOLC1,0.004741841729139523,0.0
NDUFA6,0.0011837234600119088,0.0
IGBP1,-0.0014511408931462291,0.0
PRPF8,0.0001286542904979325,0.0
ALDH9A1,-0.0006953418962919819,0.0003607119314436387
NCSTN,0.000823284464367168,0.0
SIRT3,-0.00020037195649820407,0.0
WDR45,-0.004441011826661771,0.0
RAF1,-0.0029870422571311025,0.0
RHOH,-0.0008802617586861473,0.0
FCGR2B,0.003244374683121702,0.0
PMS2P1,0.00017480147128132493,0.0
HMGB1P4,-0.00011437022944767473,0.0
AIMP1,0.0007280490481631922,0.0
ARHGAP1,-0.0022180801984465,0.0
AIM2,0.0014011183928693276,0.0
SH3BGRL,0.0019064143556181761,0.0
AHCYL1,3.948695040570681e-05,0.0
SLC35E1,-0.0019166271452395018,0.0
TMEM70,-0.0012426457274831906,0.0
