Gene Symbol,log2FC,pval,adj_pval,significant
IFFO1,-0.5974514755197973,9.844046881683173e-06,0.001319868614870715,False
PI3,0.818661284087681,1.0492392158442166e-05,0.0013787003296193007,False
RPL18AP16,1.2320668036850684,1.0683318873825715e-05,0.0013898892079412862,True
PRB4,-0.8007336217442091,1.1177125280935623e-05,0.001439876727367589,False
MIA,1.2844049289056052,1.152946202561355e-05,0.0014708459321996316,True
SNRPN,0.5268751539844292,1.165265231796514e-05,0.0014722678024813648,False
SEC61A2,-1.18355550810863,1.2082448097748498e-05,0.0014977676226831627,True
NCR3,1.6291934792271254,1.2011641595868545e-05,0.0014977676226831627,True
RAB5A,-0.4460737113742148,1.2310012276248332e-05,0.0015117155262607766,False
RPL35,0.6340154312240216,1.2661722005943254e-05,0.001540509510723096,False
CCL13,-1.6787560270871218,1.2800596586521494e-05,0.0015431177903384627,True
CNOT7,0.34933281911321323,1.37232658128957e-05,0.0016393064798313592,False
RPL23A,0.5218030578774204,1.4452172824160595e-05,0.0016513178339953934,False
DES,1.903890851497808,1.4435909500084864e-05,0.0016513178339953934,True
GOLGA6L4,-0.9310902877040004,1.4045180194186363e-05,0.0016513178339953934,False
TCF3,0.7535473908333135,1.4287048093251628e-05,0.0016513178339953934,False
RPS8,0.5884056512098503,1.4415469186211555e-05,0.0016513178339953934,False
RPS3,0.7618745137746963,1.500833519743637e-05,0.0016736003464010508,False
GNAI3,-0.46270586993844276,1.5156654583084099e-05,0.0016736003464010508,False
RPL27A,0.43993409075676126,1.4781163042892099e-05,0.0016736003464010508,False
RPL24,0.6968683150537274,1.512561542410467e-05,0.0016736003464010508,False
HGSNAT,-1.1641966599003704,1.577931589619418e-05,0.0016901931205521169,True
PARD6A,0.6242868497441627,1.5920026458527237e-05,0.0016901931205521169,False
GJC2,0.69061843031891,1.607870167952927e-05,0.0016901931205521169,False
PSMB3,0.49751263272130863,1.5483377693641395e-05,0.0016901931205521169,False
SMCHD1,-1.1019403335618971,1.5670471841766146e-05,0.0016901931205521169,True
NBEA,0.955456576939957,1.5952646238859818e-05,0.0016901931205521169,False
RAB30,-0.9586529835424713,1.7258123190617998e-05,0.0017997757041644483,False
RAPGEFL1,0.7544870166385329,1.7600866173085992e-05,0.0018210659961759837,False
MAT2B,0.3930969076281894,1.7814173207632064e-05,0.0018269981680435836,False
RPL18A,0.6580612087751092,1.8046966058602668e-05,0.0018269981680435836,False
LRRC36,1.6522398343646643,1.8075324341374876e-05,0.0018269981680435836,True
CREBZF,-0.7518748060453699,1.82768818545472e-05,0.001833268912738551,False
INTS1,0.8105795908743723,1.8980579292219257e-05,0.001889430393180008,False
RBMX2,0.6918354710665326,1.9433029362125353e-05,0.0019199248557768957,False
DRG1,0.6379884374488043,1.995748163930796e-05,0.0019570246920933326,False
EVX1,1.0548162290295124,2.073208993703805e-05,0.00201792342053837,True
ECSIT,0.8279315283598336,2.14238999790223e-05,0.002026423038598449,False
RP11-348N5.7,-1.5867410063082303,2.124394293379819e-05,0.002026423038598449,True
TMEM41B,-0.42922359616051686,2.1116819778722453e-05,0.002026423038598449,False
PIK3C2A,-0.6506708268731902,2.1436286329161674e-05,0.002026423038598449,False
AVPI1,-0.43950413270873767,2.3235725628258262e-05,0.0021734857116166373,False
TLR4,-1.2997474319132598,2.3322791882644284e-05,0.0021734857116166373,True
PTP4A2,-0.4051465437646371,2.588041967820797e-05,0.002373018771555781,False
B2M,0.45602638570337994,2.6005685167734587e-05,0.002373018771555781,False
RPSA,0.7624155881212342,2.5821366685634584e-05,0.002373018771555781,False
COBLL1,-0.549250184651072,2.6649059582776452e-05,0.0023984153624498805,False
AZIN1,-0.42701607047207624,2.6585201309371686e-05,0.0023984153624498805,False
ITPK1,-0.5657718104088332,2.7088720770706126e-05,0.0024213999382794458,False
MATK,0.8011964655575214,2.7653939561243285e-05,0.002438743394864005,False
SESN1,-0.8805221680610344,2.7638215880320587e-05,0.002438743394864005,False
ADAM3A,2.330246715029859,2.805877475547099e-05,0.002457948668579259,True
RPL30,0.6337549137396827,2.892797772691549e-05,0.0025173087902759573,False
C18orf32,0.6196385424877722,2.945234417057358e-05,0.0025294366170022014,False
UNC13A,1.3340159864844203,2.9420433114568817e-05,0.0025294366170022014,True
PPIH,1.1221249659091468,2.9918319423909104e-05,0.00253630140148494,True
PTER,-0.5654035864615601,2.9860777482476002e-05,0.00253630140148494,False
SLC5A3,-1.153367005575907,3.040633883959973e-05,0.0025592105913321158,True
CSGALNACT2,-0.7205788325158942,3.0578086974059523e-05,0.0025592105913321158,False
GDPD5,1.359703887969145,3.085946205579753e-05,0.0025664134899568325,True
CCDC69,0.7690155117243833,3.217857819863245e-05,0.002659286273773776,False
KCNMB3,-1.1742015137724522,3.289159732556859e-05,0.002701222430362321,True
GATM,-1.1777242031478217,3.3330840062877545e-05,0.002720293406373981,True
MMP19,-1.6025732542158666,3.391581196892107e-05,0.0027509491930347092,True
EMP2,-1.1536010239421568,3.442372430773905e-05,0.002775016793887675,True
MKNK2,0.7354856504734464,3.6823269092733864e-05,0.0029503521699909938,False
METTL10,0.6375962354256277,3.722245343650675e-05,0.002964260837307265,False
PDK3,-0.4812165894930711,3.807095099168061e-05,0.0029981086927336953,False
PCBP3,1.3486620487896497,3.810381671891378e-05,0.0029981086927336953,True
ANXA1,-2.007420639774555,3.852943138146933e-05,0.003013551954479208,True
SCML2,0.6950046884836887,3.913708950026386e-05,0.003042966603748326,False
CDC27,-0.3871052945798059,3.96925795405071e-05,0.003050061375217914,False
FHOD1,-0.9195469502009477,3.963960967385943e-05,0.003050061375217914,False
S100PBP,-0.6361751988422846,4.0179976964160385e-05,0.003051820215659349,False
RPL23,0.674997230874725,4.006946690191691e-05,0.003051820215659349,False
RPS21,0.6696814076756663,4.180356971213522e-05,0.0031410753471945007,False
