Gene Symbol,log2FC,pval,adj_pval,significant,gran_corr,purity_flag
SEPT11,-0.6008936867664936,0.00016940677456324916,0.007146994241710301,False,,False
PARP16,1.4434098344278512,0.00017111001605356986,0.007167668615509823,True,-0.4249245171758252,False
ARHGEF2,0.6767761290797996,0.00017205179611135191,0.007184383675476231,False,,False
REPS2,1.0745383033669427,0.00017341925900818145,0.007218712992110999,True,-0.1049636591566372,False
PDSS1,0.546404143522234,0.00017449267323485477,0.007228412320559896,False,,False
SDCBP,-0.8993563750165858,0.0001752905004834726,0.007228412320559896,False,,False
PFDN2,0.41770361737462025,0.00017500979614378022,0.007228412320559896,False,,False
FOXN3,-0.38065956280500224,0.000176549185626785,0.007257706739570661,False,,False
RPL9,0.3732713468380755,0.00018395735862128518,0.007267737955426033,False,,False
NCLN,1.5761093637902501,0.0001835588437052253,0.007267737955426033,True,-0.5841124786301372,False
PMM1,1.6146456217133878,0.000184873671686777,0.007267737955426033,True,-0.3324224763658397,False
CES1P1,1.5582141902696796,0.00018295256058753658,0.007267737955426033,True,-0.03850242560265208,False
GSE1,-0.7116423185407754,0.0001869005220244735,0.007267737955426033,False,,False
PPFIA1,-0.5461717566342852,0.00017856901114860068,0.007267737955426033,False,,False
DCLRE1A,-1.6290974786442396,0.0001834796135064594,0.007267737955426033,True,0.08741652266082865,False
BMI1,0.7196234628104623,0.00018055937711226145,0.007267737955426033,False,,False
ATP1B1,-1.382061110359519,0.0001869324353094055,0.007267737955426033,True,0.34452221863834753,False
SLC1A2,-0.7814964515657241,0.00018391555173329744,0.007267737955426033,False,,False
SREK1IP1,0.674904866620941,0.000181634690767411,0.007267737955426033,False,,False
TMEM165,-0.8160953025835234,0.00018307177535550106,0.007267737955426033,False,,False
CHAC1,-1.5254451593991387,0.00018571054640528168,0.007267737955426033,True,0.0252497429810054,False
MAP1S,0.7775407764293067,0.00018228023095982144,0.007267737955426033,False,,False
APBA3,0.43643081090941216,0.00018038666284089777,0.007267737955426033,False,,False
CTSG,-1.0539025510575897,0.00018722509955430063,0.007267737955426033,True,0.7072810880183357,True
HLA-E,0.4476050436963863,0.0001863595152972329,0.007267737955426033,False,,False
EEF1D,0.5585089172815518,0.0001799239763243785,0.007267737955426033,False,,False
ABCA7,0.4870577057970067,0.00018270945957730024,0.007267737955426033,False,,False
PCYOX1L,-1.0257933406211146,0.00019170948223525922,0.0073234794095779765,True,0.30086240841165784,False
MTX1,0.5760066333109588,0.000191263961007741,0.0073234794095779765,False,,False
ZIC3,1.2950187069442682,0.00018991780609621905,0.0073234794095779765,True,-0.2329196275280067,False
RPS18,0.4478459988570922,0.0001911800597357461,0.0073234794095779765,False,,False
RPL34,0.8138070087931375,0.0001901233586437024,0.0073234794095779765,False,,False
CHD5,1.4580355209843958,0.00019198061155273533,0.0073234794095779765,True,-0.10935169068146823,False
PTAFR,-0.9409546202910342,0.0001926098218561694,0.007326368425029065,False,,False
RPS16,0.4608702412740744,0.00019756701270270437,0.007493394117895982,False,,False
NEMF,-0.6122752765490329,0.00019968889533806376,0.0075522340216855706,False,,False
SGK2,1.1457774470996176,0.0002004213151806663,0.007558338886172308,True,-0.05737088375855162,False
NUP98,-0.4405469783479923,0.00020441064906593566,0.007686885686607359,False,,False
CLIC3,-1.4044623529440665,0.00020582526428070965,0.007718155873325081,True,0.329944718309762,False
CELA2B,0.6684745360771762,0.00020708885680610831,0.007734704739621005,False,,False
BNIP3,-0.7849214150721053,0.0002078873230444032,0.007734704739621005,False,,False
RPL15,0.6144072153597371,0.00020801955785337145,0.007734704739621005,False,,False
ARHGAP8,-1.3768250926620036,0.0002096513683845353,0.007773543874806985,True,0.4020130246351034,False
POLR2L,0.4472211959335741,0.00021279015852755296,0.007845970274176096,False,,False
XCL1,-1.509807517486231,0.00021244969256564665,0.007845970274176096,True,0.40333620388258407,False
GOLT1B,-0.5654736277936472,0.00021421204337816898,0.007876457828324508,False,,False
IFT52,-0.56260786890393,0.00021741742779080348,0.00797217310711043,False,,False
MYT1,1.3989741626864642,0.00021880251449637902,0.007987748526257641,True,-0.38097792050745943,False
ITGA9,-1.2067603675765195,0.0002190490832538735,0.007987748526257641,True,0.34757089175646544,False
IFRD1,-0.5687712904667634,0.0002231471602982119,0.00811483231007536,False,,False
CXorf40A,-0.5737571704002189,0.00022416463580021885,0.008129499408458895,False,,False
RPL4,0.4871326155143727,0.00022557435618172943,0.008132710237422328,False,,False
RAD54L2,0.9303581466252986,0.0002256434110852097,0.008132710237422328,False,,False
AC004692.5,0.7650056984291318,0.00022609634867201155,0.008132710237422328,False,,False
C9orf9,0.5939348043982058,0.00022719540391668015,0.008150096373021939,False,,False
OAZ1,0.27872540457662964,0.00022937557738040838,0.008206066264282339,False,,False
ATP2A2,-0.534602119536963,0.000232550519366268,0.008275509561032249,False,,False
FABP4,-2.10404305556055,0.000233817373712024,0.008275509561032249,True,0.6716535932312057,True
CAT,-0.891464999052042,0.0002330378276779998,0.008275509561032249,False,,False
NDST2,-0.717736030241209,0.00023355107161907477,0.008275509561032249,False,,False
LGMN,-2.131759160811452,0.00023596656555530674,0.008317011543152448,True,0.5023133392187887,True
AKR7A2,0.4622394977274773,0.0002362466072543114,0.008317011543152448,False,,False
GNL1,0.804856923307363,0.0002418323063180596,0.008404694470497947,False,,False
LOC100862671,1.1105673065136132,0.00024368197440877794,0.008404694470497947,True,-0.41114878537164,False
CDHR5,0.6708035605153819,0.00024591324746714145,0.008404694470497947,False,,False
FOXRED2,-1.3014050422536103,0.00024006492997195774,0.008404694470497947,True,0.2852719030261872,False
TCL6,-1.1465973890888144,0.00024321704854590297,0.008404694470497947,True,0.27121507888198515,False
GPR20,1.1376669319465078,0.0002452517442005645,0.008404694470497947,True,-0.141855920088047,False
CHMP2A,0.37654019498781643,0.00024660562718270925,0.008404694470497947,False,,False
BCMO1,1.3806781951219245,0.00024078235632368742,0.008404694470497947,True,-0.15472397082985684,False
LRRC61,1.48810236612107,0.0002469914745806226,0.008404694470497947,True,-0.4296086109006293,False
IGFBP4,-1.5735354359724,0.00024209229695905602,0.008404694470497947,True,0.46017872756815015,False
SOS2,-0.40616212060767687,0.000245989059977329,0.008404694470497947,False,,False
COA4,0.5355179020353322,0.00024092560634894486,0.008404694470497947,False,,False
ROR2,1.4384198405883666,0.00024405545467629132,0.008404694470497947,True,-0.23293497949796252,False
ETNK1,-0.6073490830299644,0.0002478692583438476,0.00841293685307054,False,,False
DDHD2,-0.46788189511817,0.0002524032108052947,0.008501428247912687,False,,False
NPC2,-0.7925050614007443,0.00025140626459513223,0.008501428247912687,False,,False
SNRPA,0.43630847580006105,0.00025194815797602527,0.008501428247912687,False,,False
KMO,-0.6619128378446124,0.00025327678873690416,0.008509200133275127,False,,False
HLA-DPA1,-1.9087437848699835,0.0002572498677258747,0.008620801263512414,True,0.6563638108849353,True
ID3,1.0486242557289254,0.0002600148503606708,0.008691455995515655,True,-0.21317001618632678,False
MRPL2,0.6191616545499699,0.000262926994440043,0.008744634737193087,False,,False
LAS1L,1.184277783790158,0.0002627977740236869,0.008744634737193087,True,-0.37275355687911516,False
SGK1,-1.2867249557461164,0.0002657080015116119,0.008807426894614261,True,0.31312559617668706,False
FUT2,0.6316530515963912,0.00026747643813816827,0.008807426894614261,False,,False
SLIT1,0.4723589254393872,0.0002670145240248969,0.008807426894614261,False,,False
STAB1,-1.368597719391273,0.00026634558376559557,0.008807426894614261,True,0.3406387361322202,False
CD300A,-1.6403238744251194,0.0002685437749282628,0.008812555156550389,True,0.10344620767133422,False
HLA-F-AS1,0.723610475786062,0.0002689636838593607,0.008812555156550389,False,,False
HAUS7,0.44822109384342035,0.00027126693173791495,0.008824122858968693,False,,False
HIST1H2AD,-1.8602163615312968,0.0002713166127974812,0.008824122858968693,True,-0.013874090534988183,False
KHNYN,-0.31083028537155677,0.0002706533335345509,0.008824122858968693,False,,False
CNOT8,-0.33449818328324277,0.00027348752811223135,0.00887292747456276,False,,False
IL15RA,-0.6181848027391634,0.00027516113179738486,0.008905398292425386,False,,False
STXBP3,-0.5981824012233075,0.00027640692151464685,0.008923898585583854,False,,False
FBXO42,-0.5282644868159316,0.0002781244293309223,0.008935759881197618,False,,False
DEFA4,-1.4884625378724028,0.00027761847423924085,0.008935759881197618,True,0.8534199970687931,True
XPC,0.4831974013236824,0.0002815234524222139,0.009023065229328922,False,,False
ADAMTS7,0.6757059019520391,0.0002836823499753121,0.009049183519389587,False,,False
CCNG2,-1.193144682772517,0.000283705610073784,0.009049183519389587,True,0.14108902193410083,False
MST1,-0.8589190507037028,0.00028445836507882044,0.009051383121510447,False,,False
ATP13A3,0.5840809889954865,0.0002860204437151679,0.009069299752093437,False,,False
BANK1,1.4599010073821814,0.0002863917274590207,0.009069299752093437,True,0.039409488057572044,False
ATXN2L,1.3316825762550648,0.0002921835257221188,0.009195671956831809,True,-0.23956001575967498,False
PPIL2,1.215528177568829,0.0002924664118626722,0.009195671956831809,True,-0.22231903326115093,False
VPS11,0.5076363358856337,0.00029151448702893106,0.009195671956831809,False,,False
RRP1,1.3761439199895866,0.0002945310464590686,0.009238643274831022,True,-0.46866403045997274,False
ACSL1,-0.8573633581199651,0.0002957672833289032,0.00925548824923095,False,,False
ZNF271,0.5497891320089447,0.0003021277940819763,0.009432230212884718,False,,False
DLD,-0.5239786034400922,0.00030502876346822,0.009500389981244303,False,,False
APPL2,-0.8132463769143445,0.00030807635959169974,0.009559865330388245,False,,False
GTSE1,0.49140027384742524,0.00030958703791790265,0.009559865330388245,False,,False
NME6,0.41269007448551775,0.0003098271682961817,0.009559865330388245,False,,False
ELMO2,-0.4810407243622947,0.0003085369940389781,0.009559865330388245,False,,False
NEFH,1.1179593211299315,0.0003131714681903061,0.009595950751007134,True,-0.09629701717033015,False
SLC7A8,-1.002193615257207,0.00031237568262570704,0.009595950751007134,True,0.5219965205199286,True
ENO2,-0.8368115404549634,0.0003126453983476398,0.009595950751007134,False,,False
ATP6V1C1,-0.4861676899424321,0.00031501744334907827,0.009630221472544456,False,,False
CD36,-1.1648395278497494,0.0003157793988574272,0.00963127166515153,True,0.5757966745332853,True
RASAL1,-1.0563843129915984,0.0003170047951374831,0.009633934648404894,True,0.3769512163817447,False
RPL31,0.46431547236469406,0.00031732231674129593,0.009633934648404894,False,,False
TMEM134,0.3892578753006486,0.0003184913988023655,0.009647301249306435,False,,False
CCNL1,-0.6060334582282962,0.00032054140995578273,0.009666440287057619,False,,False
CELF3,1.2092392244084396,0.00032150966404333815,0.009666440287057619,True,-0.04967421476908814,False
WNT5B,-1.5505647209878752,0.0003220442824350238,0.009666440287057619,True,0.1696779891589443,False
RPS2,0.5400246566550848,0.00032154088768341255,0.009666440287057619,False,,False
ARSD,1.2458291501975705,0.00032291373182298934,0.009670608751450021,True,-0.10018034808950006,False
CDIPT,0.43492335985005326,0.00032759336444018527,0.009788608047617907,False,,False
C19orf57,0.7652253314888551,0.00033458272700213144,0.009952520353544301,False,,False
HTR2A,0.5620313154523453,0.00033449639394912234,0.009952520353544301,False,,False
ZMYM2,-0.5970293018498136,0.0003369415526575731,0.010000213750063441,False,,False
KIAA0922,-0.862725284951356,0.0003459570838566718,0.010230906555064485,False,,False
LGALS9,-1.5654581499837787,0.00034626019012381126,0.010230906555064485,True,0.37841062983689533,False
BAG1,0.4629595293133555,0.00035099281581490457,0.010233682605598881,False,,False
DUSP22,0.8428393388898812,0.00035031781188037706,0.010233682605598881,False,,False
DIO3,1.1050469357824175,0.0003490688483184712,0.010233682605598881,True,-0.1739567950470861,False
TXNRD1,-0.42779774571859086,0.0003507093641669058,0.010233682605598881,False,,False
C10orf12,1.1523570089601023,0.00034890518008455967,0.010233682605598881,True,-0.14378231222565913,False
ZNF282,0.8216028528076373,0.0003489041643129456,0.010233682605598881,False,,False
SGCD,1.0679374033701974,0.0003523802677781362,0.010251555174899316,True,-0.2764354007346687,False
RBM38,0.7286256270705369,0.0003553841168422915,0.010255671888259942,False,,False
PAM16,0.8017857584454884,0.00035562086550663393,0.010255671888259942,False,,False
TMPRSS2,0.9076405770276397,0.00035419778917723647,0.010255671888259942,False,,False
CDKN2B,1.24953918122133,0.00035537145020308396,0.010255671888259942,True,-0.15377318686465322,False
OTOR,0.8609667589829355,0.00036112077050593275,0.01039164269388485,False,,False
PITPNA,-0.36756699290588735,0.00036468743446533083,0.010471513167066343,False,,False
PRPF31,0.4856415319479712,0.00036831657427875523,0.010509203137869258,False,,False
TLX2,0.915883976799404,0.00036838182790445987,0.010509203137869258,False,,False
PRPF4B,-0.641888109268077,0.0003669501366733492,0.010509203137869258,False,,False
MLLT3,1.1343590817342992,0.0003700978742227164,0.010512844551686903,True,-0.39620511165152206,False
ESF1,0.7961964312895908,0.00036971972483486364,0.010512844551686903,False,,False
SERPINB3,-0.45398519427603823,0.0003735948753293699,0.010589454742472955,False,,False
ATP5G2,0.4301012644795641,0.00038082045423832916,0.010756793935521914,False,,False
ARNT,0.709724910242616,0.00038112384647274897,0.010756793935521914,False,,False
ANGEL1,0.5650326507404593,0.00038275557578786864,0.010756975704254813,False,,False
CYP4F8,0.9031838140013626,0.0003826116297091316,0.010756975704254813,False,,False
BAHCC1,0.9020424395721776,0.00038413114689927525,0.010772762693868022,False,,False
TGDS,-0.44376015197021523,0.0003853592215916506,0.01078435521397184,False,,False
TMEM156,-1.1331256292671394,0.00038928737780519147,0.010871301729973247,True,0.40546558349186856,False
CAMK1G,0.630240874263456,0.0003932639857653263,0.010959232378053945,False,,False
CEBPD,-1.459052545362825,0.00039455963629655446,0.010972239297599771,True,0.7039849257752624,True
DAB2,-1.597590940942311,0.00039613479925110223,0.0109929482970374,True,0.48458110621420014,False
PRKRIR,0.5990631600120455,0.0003977926174422119,0.011015859575486526,False,,False
PODXL2,1.836691356017747,0.00040132656769377526,0.011090521454201467,True,0.01671685816907207,False
GNA13,-0.7158402778612132,0.0004039718092229806,0.01111720340682868,False,,False
NDUFB7,0.6649170753056648,0.00040372909528023343,0.01111720340682868,False,,False
PDZK1IP1,1.3720767765347262,0.00041211634259713347,0.011224658491683654,True,-0.270303939253913,False
VASH2,1.6237545268460378,0.0004097070548558459,0.011224658491683654,True,-0.10115449224109374,False
SLC17A2,0.971195765293384,0.00041201401270776707,0.011224658491683654,False,,False
PTPRK,1.0049963854132802,0.0004116764385175465,0.011224658491683654,True,-0.24118838517968566,False
AGAP11,-0.42672898407123405,0.0004087281851370476,0.011224658491683654,False,,False
IGLVIVOR22-1,-1.3748766983317182,0.0004218330013450213,0.011465715480090444,True,0.30002072267494506,False
DGCR2,-0.5208825231230421,0.0004231510181063729,0.011477971366135365,False,,False
TRAM2,-0.6276601950274596,0.00042584225906503316,0.011527349658985367,False,,False
WDR47,-0.3744086972413214,0.00042910698198374454,0.011558325369707773,False,,False
ZNF165,-1.7920985391458384,0.00042960611028905525,0.011558325369707773,True,0.32706512782425873,False
HAMP,1.0280393314032192,0.0004292020707988398,0.011558325369707773,True,-0.2738690946556479,False
ADARB2,1.1661097933844102,0.000432010601554726,0.01159944083728176,True,-0.2752186652726367,False
ZBTB39,0.5323031999998094,0.0004346194185913258,0.011645864866180931,False,,False
ZNF12,-0.49388436113533096,0.00043790355373541127,0.011667706284033637,False,,False
POLI,-0.6455803527764434,0.0004380788715845522,0.011667706284033637,False,,False
DRP2,-1.1397553324488499,0.00043677235694295646,0.011667706284033637,True,0.30329735984627637,False
SMAP1,-0.44742067736365776,0.0004419534042987468,0.011747263479322312,False,,False
RNPS1,-0.40594283582328217,0.0004440335920131928,0.011778903121199665,False,,False
TUBGCP3,-1.0307046118014505,0.0004468458990958164,0.011829798332662641,True,0.30317671437285043,False
LSM4,0.4079232743679615,0.0004497749338092967,0.011883574448769781,False,,False
B9D2,1.4149857427735757,0.00045131078845188756,0.011896118574737586,True,-0.10089803344972074,False
RFTN1,-0.8827176982392047,0.0004520471136279373,0.011896118574737586,False,,False
ZC3H13,-0.36706552936929526,0.00045739976747460903,0.011965614075220158,False,,False
GSK3A,0.5256177262063737,0.00045732370833806164,0.011965614075220158,False,,False
ECE1,1.260356890258448,0.0004570733389887173,0.011965614075220158,True,-0.20820684982970925,False
